big_square_id,square_center_lon,square_center_lat,height_values,water_presence,permanent_water,water_cluster,rainfall_3d,rainfall_7d,rainfall_1m
big_0,103.9350534,21.63960692,"[443.65, 382.35, 313.51, 357.81, 402.05, 478.41, 469.54, 398.59, 374.36, 344.26, 260.76, 294.84, 342.58, 449.55, 458.42, 464.22, 484.43, 415.88, 343.51, 271.83, 212.13, 207.5, 207.5, 207.54, 207.98, 208, 210.74, 233.51, 264.4, 292.62, 364.22, 450.18, 527.49, 629.55, 709.17, 546.39, 355.1, 258.11, 338.29, 384.38, 347.17, 330.43, 279.1, 304.95, 330.85, 376.36, 427.54, 442.24, 353.77, 279.33, 261.61, 343.12, 354.86, 456.73, 461.77, 462.33, 417.51, 382.35, 328.21, 225.63, 207.35, 207.5, 207.5, 207.5, 207.77, 208, 208, 208.69, 233.21, 281.94, 356.84, 450.64, 571.69, 727.91, 690.12, 505.52, 348.76, 273.79, 420.28, 557.65, 347.52, 316.91, 311.79, 269.02, 328.98, 338.04, 385.68, 386.81, 295.5, 251.74, 300.79, 345.91, 415.87, 435.51, 441.06, 416.75, 388.28, 318.44, 226.43, 207.31, 207.03, 207.44, 207.5, 207.5, 207.55, 207.99, 208, 208.18, 210.18, 260.27, 369.45, 473.7, 619.39, 775.69, 670.29, 461.75, 300.87, 286.47, 441.4, 658.78, 439.85, 415.46, 428.65, 344.01, 285.16, 316.21, 303.19, 344.0, 250.79, 288.2, 339.19, 388.55, 443.0, 418.09, 411.64, 374.65, 417.68, 313.76, 206.91, 207, 207, 207.1, 207.48, 207.5, 207.5, 209.12, 218.2, 230.0, 211.13, 250.05, 366.0, 464.22, 638.52, 720.82, 564.67, 405.27, 273.67, 332.11, 486.04, 659.91, 539.23, 502.72, 446.09, 332.79, 245.28, 252.4, 284.03, 266.19, 272.6, 318.63, 347.91, 378.33, 445.24, 445.51, 385.3, 368.48, 411.79, 387.91, 222.74, 206.98, 207, 207, 207.12, 207.48, 209.81, 236.55, 274.44, 274.2, 233.39, 220.18, 297.09, 457.35, 636.06, 706.5, 454.14, 321.54, 245.13, 351.08, 500.92, 660.74, 498.22, 435.06, 367.97, 323.83, 271.35, 227.35, 235.17, 240.2, 292.01, 337.07, 373.19, 421.01, 463.94, 417.02, 369.07, 390.48, 335.99, 299.64, 254.72, 206.68, 207, 207, 209.99, 213.15, 276.29, 303.62, 342.18, 333.32, 276.54, 217.83, 276.14, 432.67, 441.68, 437.04, 338.42, 239.26, 282.29, 355.54, 478.36, 639.72, 439.28, 413.89, 414.77, 394.64, 293.74, 218.78, 213.76, 269.95, 313.67, 298.39, 317.82, 391.37, 463.56, 393.8, 442.13, 494.25, 432.71, 273.2, 221.8, 206.5, 206.91, 220.96, 222.37, 260.15, 294.69, 317.91, 378.86, 362.38, 329.96, 273.38, 253.95, 257.0, 256.02, 256.51, 233.85, 256.65, 344.25, 393.48, 537.45, 600.68, 542.56, 511.4, 494.42, 440.1, 321.24, 221.27, 210.99, 263.71, 305.02, 352.64, 369.91, 375.79, 387.71, 415.95, 436.38, 432.03, 342.93, 220.36, 206.55, 206.5, 206.56, 222.51, 234.59, 266.18, 330.95, 363.57, 397.64, 383.95, 415.17, 391.95, 375.86, 335.39, 366.79, 337.02, 302.02, 306.92, 389.11, 441.29, 613.3, 686.81, 597.83, 523.98, 426.6, 381.61, 317.46, 206.73, 230.54, 289.44, 351.08, 353.85, 327.0, 293.55, 297.6, 351.51, 326.36, 273.46, 209.31, 206.03, 206.41, 209.81, 217.5, 239.59, 312.56, 279.09, 307.2, 380.5, 464.0, 445.86, 462.87, 507.53, 555.4, 501.61, 499.67, 510.44, 489.11, 373.99, 412.81, 500.55, 638.55, 791.28, 512.64, 453.3, 393.14, 375.29, 298.71, 211.99, 212.13, 232.09, 301.98, 302.97, 282.55, 265.16, 269.78, 248.25, 226.14, 206.98, 206, 210.02, 221.29, 213.11, 237.72, 277.4, 357.76, 315.56, 366.24, 408.08, 473.85, 504.69, 526.71, 637.7, 758.98, 637.86, 599.91, 700.14, 565.97, 432.7, 455.92, 584.74, 750.66, 881.26, 575.85, 505.48, 453.62, 459.81, 329.29, 246.91, 211.14, 216.4, 239.42, 269.46, 246.15, 230.34, 222.36, 208.42, 205.5, 205.58, 205.98, 227.54, 265.83, 246.65, 248.36, 273.11, 350.31, 386.32, 386.31, 437.86, 487.89, 531.18, 600.48, 718.7, 883.64, 749.81, 686.29, 816.67, 608.07, 490.56, 514.06, 600.32, 766.02, 925.53, 582.42, 540.26, 530.17, 529.77, 316.95, 272.5, 242.2, 204.7, 205.46, 212.67, 215.4, 210.34, 205.06, 205.48, 205.5, 205.5, 205.69, 238.11, 308.32, 304.3, 323.79, 290.43, 346.36, 443.03, 444.76, 458.18, 522.92, 558.83, 630.84, 797.72, 953.61, 830.82, 801.42, 896.21, 677.01, 581.78, 629.99, 563.19, 691.21, 955.82, 472.94, 425.24, 466.7, 519.37, 306.1, 312.68, 261.55, 207.21, 204.5, 204.53, 214.33, 210.77, 205, 205.25, 205.5, 205.5, 205.5, 238.48, 303.73, 324.83, 338.78, 313.35, 334.58, 395.52, 479.94, 514.93, 537.74, 587.47, 685.24, 875.42, 1075.93, 998.09, 903.67, 986.2, 809.17, 761.94, 783.49, 656.61, 677.46, 897.3, 379.35, 329.15, 429.36, 446.19, 344.81, 259.58, 205.05, 204.42, 204.5, 204.5, 204.64, 205, 205, 205.02, 205.44, 205.81, 222.96, 304.72, 321.23, 338.4, 338.7, 356.51, 391.69, 444.45, 450.9, 521.11, 583.02, 648.02, 761.6, 1026.33, 1269.56, 1137.5, 1044.04, 1126.62, 1009.36, 877.01, 914.58, 758.37, 686.6, 837.57, 288.61, 308.22, 422.18, 378.31, 282.07, 208.29, 204, 204.14, 204.5, 204.5, 204.5, 204.92, 211.63, 214.47, 206.26, 220.72, 303.96, 361.83, 378.7, 360.8, 372.07, 377.42, 422.87, 508.52, 530.03, 536.03, 597.86, 725.09, 887.12, 1162.56, 1360.89, 1314.05, 1204.79, 1293.94, 1106.09, 972.75, 1005.43, 832.09, 724.82, 846.9, 257.8, 368.84, 396.39, 325.21, 220.47, 204, 204, 204, 204.4, 204.82, 228.98, 238.26, 272.82, 287.49, 244.99, 252.43, 313.8, 349.66, 371.59, 384.41, 421.56, 407.86, 431.91, 476.98, 539.8, 607.63, 674.55, 832.13, 1018.1, 1180.63, 1294.68, 1359.11, 1386.92, 1372.95, 1175.77, 1073.43, 1098.24, 906.51, 784.23, 863.38, 233.88, 322.55, 337.09, 237.92, 203.57, 203.9, 204, 204, 208.21, 222.32, 234.93, 258.61, 265.08, 284.97, 299.62, 329.65, 372.09, 417.51, 400.39, 441.37, 449.5, 487.2, 473.72, 494.37, 529.28, 590.93, 690.85, 850.34, 980.54, 1067.62, 1171.4, 1273.6, 1429.43, 1475.07, 1280.63, 1184.38, 1146.49, 994.18, 931.4, 929.67, 203.15, 237.37, 260.52, 205.51, 203.5, 203.55, 203.92, 204, 206.49, 233.24, 271.62, 319.46, 304.7, 330.61, 320.35, 352.99, 426.9, 468.13, 472.04, 458.5, 496.74, 544.97, 563.96, 555.17, 562.67, 654.58, 755.19, 833.95, 861.99, 976.13, 1195.66, 1360.27, 1459.6, 1536.13, 1374.76, 1319.28, 1209.08, 1177.55, 1083.18, 1023.58, 204.26, 213.0, 209.97, 203.48, 203.5, 203.5, 203.57, 203.97, 208.28, 224.51, 255.03, 322.99, 369.42, 395.74, 404.68, 354.91, 387.99, 457.77, 524.35, 483.0, 500.75, 575.22, 621.41, 609.52, 611.87, 729.86, 881.77, 1009.87, 955.48, 1097.28, 1243.1, 1411.64, 1554.7, 1665.92, 1516.11, 1434.32, 1367.44, 1344.41, 1197.57, 1169.44, 202.9, 203, 203, 203.15, 203.49, 203.5, 203.5, 203.65, 215.12, 268.36, 236.35, 293.44, 408.33, 447.87, 406.63, 385.89, 414.6, 433.31, 490.74, 536.93, 543.28, 616.2, 663.63, 643.8, 669.24, 823.34, 978.41, 1138.4, 1095.45, 1252.26, 1391.88, 1472.77, 1630.53, 1785.72, 1692.0, 1588.26, 1508.11, 1469.27, 1358.75, 1359.53, 202.6, 202.99, 203, 203, 203.21, 203.5, 204.27, 205.13, 219.97, 287.53, 338.99, 269.26, 372.27, 486.96, 458.39, 417.95, 474.59, 443.26, 472.83, 517.95, 572.2, 646.15, 697.41, 712.4, 780.34, 908.38, 971.88, 1123.2, 1231.77, 1383.18, 1550.61, 1633.95, 1768.61, 1892.47, 1795.11, 1674.74, 1611.09, 1572.23, 1511.28, 1554.38, 202.5, 202.76, 203, 203, 203.0, 222.05, 293.44, 284.78, 321.85, 277.14, 392.21, 326.59, 330.78, 407.95, 492.16, 507.32, 517.95, 469.23, 485.01, 526.06, 569.52, 617.08, 664.75, 728.59, 884.33, 1055.27, 1072.92, 1104.28, 1256.34, 1443.43, 1685.01, 1792.29, 1779.44, 1781.39, 1695.98, 1611.56, 1546.27, 1465.53, 1455.39, 1544.31, 202.5, 202.51, 202.93, 208.13, 257.42, 327.79, 381.04, 316.49, 348.32, 278.17, 376.75, 400.59, 362.02, 380.59, 425.81, 527.64, 581.62, 525.95, 494.45, 563.07, 584.79, 627.47, 686.05, 781.01, 861.37, 1038.68, 1185.97, 1202.24, 1341.04, 1597.0, 1766.8, 1744.36, 1640.55, 1583.83, 1577.8, 1525.48, 1452.79, 1335.91, 1403.9, 1460.51, 202.5, 202.5, 228.23, 286.67, 336.77, 455.7, 466.74, 329.0, 353.37, 299.67, 328.2, 394.48, 463.35, 479.76, 521.96, 542.64, 643.42, 578.41, 528.91, 555.77, 628.85, 652.24, 726.89, 904.35, 965.39, 964.96, 1086.57, 1221.79, 1406.15, 1571.34, 1663.75, 1571.57, 1479.78, 1465.56, 1425.97, 1442.42, 1322.78, 1267.49, 1378.57, 1357.95, 202.5, 202.5, 249.49, 343.64, 385.11, 491.7, 518.95, 355.48, 388.34, 332.63, 332.21, 405.71, 495.48, 530.06, 554.24, 613.93, 663.27, 660.4, 610.5, 579.23, 636.31, 696.72, 831.11, 995.63, 1122.45, 1025.66, 1068.48, 1210.42, 1405.39, 1600.46, 1556.94, 1408.63, 1324.68, 1287.69, 1294.81, 1314.07, 1220.17, 1191.77, 1291.0, 1276.72, 202.5, 202.5, 205.62, 265.07, 401.97, 557.48, 478.06, 373.45, 391.15, 354.61, 352.58, 390.68, 405.81, 429.43, 464.51, 532.39, 589.29, 595.91, 658.26, 680.19, 667.32, 750.46, 888.44, 1043.1, 1212.88, 1161.18, 1174.75, 1326.53, 1469.04, 1566.04, 1474.51, 1303.12, 1191.15, 1127.67, 1129.03, 1221.52, 1141.32, 1142.2, 1199.27, 1182.38, 202.5, 202.5, 202.5, 233.7, 378.96, 491.45, 431.03, 401.49, 408.13, 415.66, 391.87, 411.38, 442.9, 438.8, 501.79, 486.0, 519.17, 557.04, 606.54, 679.98, 745.75, 835.11, 929.7, 1072.47, 1246.01, 1317.43, 1350.12, 1426.64, 1487.88, 1409.64, 1262.97, 1216.17, 1054.33, 999.04, 1011.1, 1133.74, 1049.61, 1099.74, 1113.05, 1080.54, 202.5, 202.5, 202.5, 233.85, 362.85, 420.29, 393.09, 381.24, 425.19, 438.64, 386.22, 419.36, 520.39, 444.82, 495.3, 515.15, 543.01, 588.55, 628.69, 666.2, 733.94, 911.2, 1042.59, 1153.77, 1212.57, 1287.77, 1421.35, 1474.08, 1374.12, 1185.95, 1126.37, 1129.66, 960.58, 890.29, 929.14, 1036.11, 966.02, 1012.54, 997.44, 960.05, 203.29, 202.56, 202.5, 207.8, 266.32, 291.5, 303.66, 278.37, 367.33, 463.33, 412.7, 487.3, 549.34, 490.1, 478.67, 587.01, 567.53, 603.14, 662.47, 714.82, 842.9, 967.07, 1024.51, 1102.62, 1121.09, 1237.29, 1339.05, 1243.14, 1155.51, 1040.38, 1069.07, 1066.4, 924.62, 807.13, 900.66, 929.46, 884.79, 880.96, 886.38, 835.59, 216.19, 231.13, 202.88, 202.5, 202.5, 209.29, 220.89, 265.38, 355.36, 435.13, 458.88, 495.66, 557.33, 482.58, 495.13, 552.73, 643.06, 622.06, 686.74, 763.28, 919.12, 1083.84, 1145.82, 1196.17, 1190.52, 1295.28, 1290.97, 1070.88, 964.43, 925.95, 998.5, 973.59, 849.49, 730.55, 825.39, 822.58, 790.56, 775.18, 784.51, 821.82, 263.26, 267.6, 218.57, 206.78, 202.5, 203.03, 248.15, 304.44, 319.21, 367.42, 481.78, 517.32, 571.67, 519.45, 574.77, 547.11, 635.6, 712.54, 708.05, 785.22, 936.85, 1044.12, 1070.97, 1083.32, 1204.05, 1326.63, 1198.44, 1034.11, 855.74, 855.0, 920.72, 916.46, 769.24, 684.67, 704.9, 758.13, 723.11, 665.64, 788.78, 900.3, 319.49, 278.36, 295.81, 239.83, 204.8, 202.66, 233.2, 268.53, 338.75, 388.84, 521.76, 558.87, 634.8, 606.87, 634.3, 606.96, 640.19, 640.33, 648.26, 707.26, 803.12, 901.77, 874.58, 978.46, 1191.21, 1268.49, 1098.37, 934.89, 801.76, 738.94, 874.95, 841.68, 696.25, 621.28, 659.91, 650.94, 610.8, 690.58, 845.32, 969.43, 358.22, 363.1, 352.3, 314.86, 216.02, 202.5, 245.96, 323.21, 341.24, 399.82, 534.16, 550.18, 569.48, 575.23, 515.47, 539.14, 555.91, 589.55, 560.18, 582.8, 688.4, 742.79, 767.29, 947.8, 1113.79, 1016.1, 968.31, 841.27, 730.45, 692.29, 756.44, 712.25, 593.3, 587.58, 568.6, 584.78, 684.53, 800.4, 896.59, 982.03, 434.75, 413.69, 437.26, 414.99, 324.82, 203.39, 222.9, 274.41, 339.58, 431.27, 508.6, 453.88, 423.0, 468.08, 425.73, 423.62, 520.96, 546.62, 491.98, 520.46, 627.63, 619.79, 734.72, 873.23, 975.29, 846.61, 796.56, 752.19, 625.06, 644.79, 582.32, 568.5, 534.29, 512.4, 560.85, 649.3, 777.82, 881.49, 923.08, 1011.53, 503.57, 475.68, 509.44, 485.59, 376.4, 203.53, 232.28, 311.64, 358.27, 412.56, 412.05, 368.43, 329.15, 378.98, 337.61, 391.0, 488.19, 512.98, 430.78, 464.44, 565.89, 598.15, 732.28, 796.21, 900.08, 792.1, 640.38, 661.26, 573.32, 580.87, 484.68, 469.81, 474.08, 538.55, 662.63, 766.73, 831.86, 933.7, 992.51, 1038.03, 590.99, 528.56, 539.31, 488.66, 272.76, 202.98, 222.41, 263.92, 253.66, 277.98, 298.2, 292.37, 274.81, 315.14, 270.58, 348.43, 416.48, 485.19, 393.32, 434.92, 467.74, 536.78, 625.68, 677.53, 839.82, 745.51, 571.52, 546.19, 513.48, 456.36, 416.37, 447.96, 540.17, 635.51, 739.44, 822.17, 906.89, 968.64, 1064.78, 1034.94, 616.7, 522.31, 461.05, 376.75, 246.16, 203, 203, 203.02, 205.69, 207.87, 204.66, 226.86, 226.75, 230.02, 224.09, 249.23, 339.62, 398.26, 340.75, 377.11, 419.15, 458.64, 466.86, 584.97, 711.46, 690.01, 538.83, 446.55, 427.82, 401.95, 402.31, 498.27, 611.56, 743.85, 819.59, 900.53, 944.14, 1027.05, 1063.17, 969.51, 548.6, 442.56, 362.27, 352.53, 285.46, 207.73, 210.82, 219.76, 234.57, 250.69, 226.12, 211.39, 211.33, 219.74, 224.65, 219.52, 253.99, 288.66, 301.76, 313.62, 360.68, 364.38, 455.89, 572.23, 679.65, 618.1, 493.05, 390.63, 363.6, 377.49, 459.06, 624.95, 695.62, 801.56, 858.83, 952.52, 998.31, 992.16, 988.85, 938.32, 468.86, 408.91, 311.8, 277.73, 257.1, 229.25, 229.97, 255.34, 299.73, 302.24, 279.4, 306.01, 290.28, 250.31, 269.64, 220.68, 232.55, 255.46, 249.42, 258.84, 297.84, 341.9, 437.43, 497.08, 591.6, 519.8, 458.21, 340.05, 373.09, 456.39, 571.89, 718.29, 783.17, 854.47, 874.65, 948.68, 917.08, 845.82, 868.21, 918.35, 395.37, 380.36, 365.46, 314.66, 240.74, 265.48, 263.18, 293.9, 382.62, 378.13, 411.52, 416.85, 345.49, 271.0, 303.15, 256.3, 224.71, 230.88, 245.56, 237.95, 262.26, 306.81, 378.13, 472.69, 477.73, 411.84, 352.94, 339.44, 430.48, 529.96, 666.88, 788.18, 863.85, 881.23, 917.75, 897.42, 806.26, 737.85, 820.26, 836.98]",0.410335092,1,0.0,6.596802499349336,16.396319971288374,21.67694476158145
