event_index,began_date,ended_date,square_index,square_center_lat,square_center_lon,height_values,flood_values,rainfall_3d,rainfall_7d,rainfall_1m
125,2003-07-19,2003-07-23,0,16.32223307630953,121.08711776500282,"[371.61, 370.41, 369.78, 369.0, 368.28, 366.31, 364.64, 363.72, 362.45, 362.59, 365.51, 362.85, 365.67, 370.85, 376.81, 383.38, 391.3, 411.4, 437.18, 450.33, 447.64, 459.44, 422.02, 409.09, 437.38, 453.83, 477.81, 506.41, 468.25, 464.03, 433.41, 417.46, 400.16, 385.55, 383.08, 387.28, 377.83, 377.63, 392.81, 398.46, 370.1, 368.91, 368.58, 367.47, 366.51, 364.86, 363.36, 362.32, 361.64, 360.99, 363.98, 360.92, 360.58, 365.5, 371.71, 378.01, 381.51, 390.59, 414.29, 430.22, 411.45, 440.62, 408.73, 401.36, 426.17, 418.03, 427.13, 454.09, 435.55, 434.27, 422.1, 408.11, 399.43, 388.79, 379.27, 378.58, 374.84, 374.82, 385.36, 382.59, 370.03, 368.54, 367.63, 366.28, 365.16, 363.7, 362.52, 361.36, 361.74, 359.94, 360.65, 359.72, 358.8, 360.93, 366.79, 372.8, 374.63, 377.53, 383.63, 390.19, 392.51, 416.81, 399.14, 391.08, 407.82, 397.94, 402.81, 430.79, 408.14, 407.78, 396.04, 400.14, 396.35, 391.66, 378.77, 374.25, 372.93, 371.71, 373.21, 372.46, 383.03, 372.3, 367.69, 366.13, 365.0, 364.05, 363.36, 364.56, 371.08, 363.11, 359.99, 358.93, 358.19, 357.33, 357.87, 364.79, 368.65, 368.05, 367.88, 371.84, 379.97, 385.75, 384.13, 380.8, 393.54, 386.39, 395.41, 414.03, 392.15, 393.06, 381.21, 384.54, 380.44, 383.25, 375.9, 372.89, 371.47, 369.95, 368.84, 368.73, 406.04, 382.68, 371.33, 368.08, 366.67, 365.92, 365.75, 371.35, 382.82, 369.72, 359.86, 358.43, 357.62, 356.67, 355.18, 356.38, 361.06, 362.95, 368.91, 367.23, 366.52, 367.25, 371.54, 373.8, 376.57, 378.94, 390.63, 399.05, 383.5, 377.98, 376.0, 378.15, 377.47, 378.34, 377.8, 377.33, 373.13, 369.45, 366.76, 365.92, 410.33, 389.12, 376.12, 372.01, 371.8, 372.33, 372.86, 385.26, 397.93, 382.08, 365.6, 360.63, 356.68, 355.64, 354.84, 353.99, 355.08, 359.7, 373.74, 364.55, 361.36, 364.26, 368.4, 373.46, 379.25, 388.79, 399.65, 398.24, 381.3, 368.71, 374.26, 374.89, 376.81, 377.59, 378.43, 380.48, 386.45, 381.96, 369.95, 365.0, 401.67, 385.44, 377.83, 375.48, 377.3, 381.71, 386.59, 399.82, 423.2, 402.93, 392.14, 381.42, 361.72, 354.84, 354.27, 354.23, 353.43, 356.52, 369.07, 360.53, 360.21, 367.55, 376.05, 389.39, 396.71, 419.64, 437.04, 425.76, 400.89, 370.51, 369.45, 369.73, 368.72, 368.07, 371.63, 379.22, 396.47, 398.83, 382.34, 378.2, 393.17, 382.43, 377.86, 379.08, 384.15, 389.9, 408.05, 410.56, 435.3, 435.42, 431.17, 408.67, 372.84, 355.88, 353.09, 360.33, 354.32, 352.62, 355.36, 355.27, 360.07, 374.97, 392.35, 418.59, 433.27, 454.93, 502.89, 485.47, 440.28, 385.93, 364.75, 362.62, 361.55, 363.36, 371.97, 384.0, 391.04, 393.35, 389.1, 394.2, 388.78, 384.44, 380.06, 387.23, 407.72, 414.78, 438.07, 443.71, 456.49, 486.25, 471.51, 427.57, 386.36, 358.88, 352.6, 361.4, 353.9, 352.07, 351.3, 351.56, 356.88, 372.25, 397.47, 451.96, 505.27, 512.22, 573.44, 537.77, 473.77, 416.36, 370.96, 358.15, 356.46, 364.91, 376.68, 382.68, 383.38, 382.02, 393.54, 406.55, 396.58, 393.0, 384.77, 394.69, 433.48, 443.5, 437.49, 446.46, 466.4, 510.99, 488.38, 451.11, 408.22, 366.55, 353.06, 351.4, 351.36, 350.96, 350.57, 349.8, 351.14, 365.98, 392.06, 452.97, 536.54, 585.76, 626.07, 570.74, 499.45, 448.99, 395.02, 365.88, 354.42, 364.0, 371.18, 375.27, 379.25, 381.24, 401.29, 417.78, 418.93, 408.91, 398.19, 409.02, 442.13, 434.24, 403.38, 410.26, 441.82, 488.08, 456.39, 442.48, 427.14, 384.99, 361.3, 352.16, 350.33, 349.67, 349.63, 349.04, 348.86, 362.09, 385.12, 413.83, 502.04, 588.07, 608.45, 584.53, 542.79, 499.27, 449.95, 393.37, 357.15, 365.21, 366.01, 374.62, 390.07, 390.74, 398.23, 397.25, 462.67, 442.07, 439.7, 442.8, 440.19, 412.82, 390.88, 398.95, 421.49, 450.04, 418.74, 413.71, 426.43, 398.69, 372.13, 355.26, 349.56, 348.48, 348.11, 347.75, 347.89, 360.77, 391.46, 415.14, 488.11, 548.47, 528.77, 546.52, 571.1, 563.34, 519.28, 439.4, 367.95, 366.69, 374.32, 385.24, 401.02, 397.18, 388.38, 375.37, 527.68, 511.73, 508.01, 474.57, 434.81, 414.73, 390.1, 384.69, 400.79, 419.04, 390.82, 391.44, 402.29, 399.9, 373.39, 355.26, 349.38, 347.88, 346.88, 346.6, 346.24, 364.4, 399.27, 441.91, 454.72, 509.11, 471.22, 464.17, 521.18, 549.43, 515.41, 443.35, 370.13, 360.41, 378.11, 384.66, 389.21, 381.73, 364.93, 360.32, 593.14, 591.3, 561.31, 511.6, 464.31, 431.75, 389.16, 371.91, 381.72, 391.63, 374.69, 370.83, 377.13, 386.44, 365.63, 351.31, 349.17, 347.87, 346.83, 346.39, 345.24, 356.52, 372.42, 425.57, 413.99, 443.34, 425.34, 398.87, 428.91, 455.9, 432.65, 390.05, 354.92, 351.49, 370.44, 369.41, 360.98, 353.57, 347.58, 348.41, 607.8, 613.12, 580.91, 536.06, 484.45, 430.47, 385.67, 370.3, 366.61, 368.63, 362.18, 357.99, 358.2, 356.65, 351.62, 349.23, 348.4, 347.52, 346.95, 346.09, 345.18, 343.93, 348.11, 375.74, 379.5, 380.74, 369.32, 363.31, 365.32, 373.74, 364.8, 351.4, 345.75, 345.07, 352.08, 356.22, 359.98, 353.33, 340.94, 339.42, 572.12, 566.94, 562.7, 509.38, 457.88, 420.89, 388.25, 370.88, 360.49, 358.82, 355.7, 352.82, 350.88, 349.98, 349.4, 348.34, 347.47, 347.23, 346.49, 345.78, 345.36, 343.79, 342.5, 345.02, 350.26, 347.76, 345.39, 345.58, 345.71, 342.35, 341.04, 341.46, 342.34, 343.17, 342.79, 343.92, 361.41, 374.1, 344.95, 336.0, 530.39, 509.3, 503.12, 470.52, 429.51, 407.63, 382.62, 363.53, 355.91, 354.37, 353.14, 351.42, 349.74, 349.12, 348.97, 349.48, 347.28, 347.08, 346.24, 345.46, 345.16, 344.26, 343.09, 342.14, 342.13, 340.96, 340.44, 340.51, 340.12, 338.95, 338.03, 338.01, 339.03, 340.49, 340.64, 339.38, 348.17, 362.29, 341.59, 334.54, 478.37, 458.16, 433.07, 422.53, 398.63, 378.05, 365.3, 356.05, 353.53, 352.67, 352.13, 352.8, 354.48, 350.38, 357.21, 361.53, 353.41, 348.73, 346.19, 345.41, 344.61, 344.24, 343.73, 342.18, 341.22, 340.02, 339.12, 338.83, 338.36, 338.24, 337.57, 336.91, 336.57, 337.15, 338.41, 337.69, 337.42, 336.19, 334.71, 333.71, 430.07, 417.08, 395.52, 389.07, 377.88, 366.13, 358.63, 354.95, 353.63, 357.82, 357.7, 367.06, 372.96, 360.6, 373.85, 393.93, 378.52, 367.18, 350.42, 346.18, 344.53, 343.87, 343.1, 342.24, 341.17, 340.06, 338.81, 337.85, 337.28, 336.93, 336.23, 336.01, 335.23, 335.05, 335.93, 336.34, 336.05, 335.07, 333.87, 332.87, 394.73, 392.08, 381.94, 375.31, 368.12, 360.51, 357.06, 354.99, 356.65, 370.81, 382.59, 399.37, 399.32, 383.58, 402.85, 426.78, 409.7, 385.92, 355.61, 346.84, 344.94, 343.61, 342.87, 342.63, 341.36, 340.03, 339.16, 338.24, 337.41, 336.72, 336.4, 336.43, 335.3, 334.71, 334.53, 334.86, 334.91, 334.42, 333.35, 331.53, 394.8, 382.46, 376.52, 372.07, 365.97, 359.83, 357.08, 355.84, 362.41, 383.03, 408.75, 431.72, 437.3, 431.77, 448.35, 422.77, 401.63, 374.19, 352.17, 345.65, 345.16, 344.15, 343.18, 342.7, 341.49, 339.93, 339.77, 339.63, 338.65, 337.46, 337.7, 338.69, 337.65, 336.77, 336.48, 333.94, 334.2, 333.94, 333.14, 330.99, 407.0, 382.13, 374.88, 369.71, 363.56, 359.51, 357.01, 365.04, 371.63, 395.81, 426.46, 431.17, 445.72, 459.03, 469.29, 414.62, 377.29, 359.61, 348.26, 344.04, 343.93, 343.93, 342.94, 342.46, 342.45, 340.36, 340.3, 340.17, 338.98, 338.17, 338.1, 339.01, 338.42, 338.04, 337.94, 334.29, 333.3, 333.32, 333.44, 331.59, 397.52, 377.08, 369.83, 365.52, 361.02, 358.69, 357.58, 381.14, 393.92, 421.23, 446.67, 413.57, 401.41, 419.61, 438.73, 408.66, 370.42, 353.63, 346.88, 342.92, 342.32, 342.41, 341.87, 341.67, 342.18, 340.95, 340.39, 339.32, 338.55, 338.3, 338.17, 338.03, 337.25, 337.75, 336.91, 335.72, 333.87, 332.8, 333.21, 332.5, 383.48, 369.3, 364.07, 362.47, 360.88, 358.92, 360.25, 382.3, 407.89, 448.42, 459.78, 414.82, 382.47, 382.65, 383.34, 373.23, 356.25, 346.7, 342.99, 341.32, 340.95, 340.82, 340.65, 340.36, 339.99, 340.23, 339.68, 338.62, 337.85, 337.22, 336.68, 336.2, 335.76, 337.78, 336.51, 335.28, 336.19, 334.08, 334.37, 333.55, 368.86, 364.56, 363.2, 362.1, 360.76, 360.09, 364.22, 377.65, 398.0, 443.16, 467.54, 414.16, 384.67, 366.65, 360.56, 357.49, 348.71, 342.53, 340.72, 340.4, 340.13, 339.92, 339.62, 339.41, 339.03, 338.69, 338.34, 337.82, 337.21, 336.67, 335.86, 335.75, 335.85, 337.68, 337.32, 334.32, 335.49, 334.7, 335.55, 335.0, 365.89, 365.46, 366.86, 367.34, 365.01, 364.8, 366.65, 380.28, 390.25, 418.28, 449.32, 407.59, 382.77, 362.79, 356.89, 353.25, 346.24, 342.08, 340.72, 340.18, 339.9, 339.51, 339.0, 338.72, 338.36, 338.07, 337.7, 337.3, 336.98, 336.55, 336.25, 338.28, 338.95, 338.84, 338.22, 334.74, 334.06, 333.77, 334.13, 335.84, 369.69, 379.32, 385.77, 396.84, 387.94, 381.57, 371.58, 377.55, 381.01, 401.74, 420.04, 395.07, 370.0, 356.61, 352.13, 347.09, 343.71, 341.78, 341.12, 340.66, 341.39, 343.07, 343.48, 339.33, 338.52, 338.21, 337.82, 337.69, 337.43, 337.34, 344.84, 345.64, 347.56, 342.18, 335.93, 335.73, 335.02, 333.79, 333.94, 335.69, 404.71, 420.79, 428.36, 449.46, 437.5, 411.24, 384.2, 371.4, 372.06, 390.35, 388.85, 378.34, 363.2, 352.84, 347.02, 343.8, 342.54, 341.98, 341.76, 341.56, 344.97, 365.57, 369.38, 343.61, 339.21, 338.83, 338.5, 338.94, 337.87, 340.26, 358.47, 353.55, 349.11, 340.92, 335.0, 337.31, 344.76, 336.54, 335.27, 337.63, 452.64, 483.39, 494.54, 512.0, 492.02, 432.9, 393.39, 366.05, 364.2, 368.73, 363.29, 359.71, 357.27, 349.45, 345.38, 343.8, 343.04, 342.88, 342.83, 342.43, 345.61, 380.65, 393.63, 349.83, 341.02, 340.34, 339.58, 340.13, 339.52, 344.06, 355.79, 353.3, 341.86, 337.48, 335.13, 336.45, 349.3, 339.68, 339.48, 342.68, 458.88, 516.13, 555.97, 541.06, 498.91, 426.85, 387.59, 364.13, 356.67, 353.69, 351.71, 350.73, 350.46, 347.16, 345.06, 344.06, 343.64, 343.81, 343.87, 342.61, 343.01, 357.43, 370.1, 348.1, 342.59, 342.39, 340.94, 344.54, 345.7, 348.66, 349.85, 351.29, 344.83, 343.01, 340.02, 340.8, 340.95, 348.73, 352.51, 349.6, 455.35, 507.22, 559.46, 510.24, 461.34, 406.56, 378.63, 364.5, 358.5, 354.77, 352.72, 350.73, 348.83, 346.61, 345.09, 344.65, 344.43, 344.27, 344.83, 342.68, 342.79, 342.13, 342.25, 341.76, 342.05, 341.97, 341.43, 347.23, 352.72, 355.86, 364.22, 360.01, 354.69, 352.74, 346.79, 345.96, 344.01, 362.39, 371.94, 356.34, 471.61, 507.56, 523.4, 496.05, 443.56, 397.74, 377.33, 367.1, 361.7, 357.59, 354.45, 351.71, 349.29, 347.05, 345.73, 345.62, 345.32, 344.52, 344.95, 343.51, 342.9, 342.47, 341.83, 341.57, 343.76, 344.82, 349.05, 352.56, 364.88, 366.85, 381.95, 377.11, 376.84, 362.38, 354.8, 345.64, 351.4, 368.47, 383.07, 366.25, 500.07, 499.77, 484.34, 477.82, 436.6, 388.96, 381.16, 372.75, 364.33, 359.44, 354.77, 352.05, 349.21, 347.28, 346.51, 345.74, 345.72, 344.63, 344.48, 343.98, 343.04, 342.77, 342.06, 343.95, 351.25, 356.78, 370.3, 379.47, 384.15, 396.88, 400.94, 407.3, 409.98, 380.81, 364.59, 350.35, 353.55, 367.36, 380.47, 388.64, 487.14, 478.9, 450.14, 429.2, 409.32, 384.33, 404.26, 392.78, 374.73, 366.33, 358.45, 352.06, 348.93, 348.04, 347.08, 346.6, 345.73, 345.04, 344.94, 344.04, 344.53, 346.46, 345.34, 351.27, 365.86, 377.78, 402.88, 411.23, 403.42, 442.22, 430.0, 425.95, 423.14, 398.43, 375.76, 360.92, 360.43, 359.16, 368.59, 392.37, 450.66, 448.88, 428.75, 405.4, 388.29, 398.24, 438.67, 421.78, 386.41, 371.62, 362.21, 352.55, 349.4, 349.12, 347.62, 348.32, 346.37, 345.77, 349.29, 347.11, 350.51, 357.3, 358.73, 369.5, 394.17, 418.31, 442.87, 430.51, 440.47, 478.9, 462.45, 431.23, 408.62, 388.52, 381.88, 377.71, 386.94, 371.59, 369.63, 368.79, 442.04, 424.35, 419.96, 413.17, 393.71, 407.8, 439.41, 419.48, 380.37, 365.37, 358.92, 353.82, 351.76, 349.23, 348.46, 348.24, 347.32, 347.4, 358.26, 352.5, 356.79, 368.28, 378.4, 399.2, 446.11, 482.98, 469.76, 462.6, 477.32, 472.16, 462.76, 429.69, 398.97, 372.92, 369.15, 376.19, 390.52, 381.42, 384.43, 364.55, 442.5, 433.61, 437.49, 427.18, 397.39, 395.91, 397.51, 380.72, 366.48, 362.6, 357.68, 354.96, 353.07, 348.77, 348.98, 349.25, 348.19, 348.72, 358.95, 358.17, 364.11, 376.57, 397.17, 428.3, 486.06, 533.71, 505.71, 502.54, 485.93, 462.8, 437.94, 408.54, 389.53, 374.9, 360.21, 356.14, 364.74, 365.43, 383.53, 372.82, 446.04, 433.51, 424.75, 409.81, 387.38, 378.94, 371.47, 364.05, 365.94, 379.46, 368.69, 355.62, 351.48, 348.94, 349.76, 353.27, 353.1, 350.23, 358.86, 367.25, 374.71, 387.91, 417.26, 471.66, 523.33, 574.87, 559.99, 526.99, 513.42, 507.23, 444.75, 407.49, 392.33, 397.3, 366.73, 349.77, 348.17, 344.48, 356.59, 359.73, 451.77, 419.19, 407.16, 394.8, 382.95, 370.0, 368.28, 367.71, 386.18, 414.16, 389.97, 360.95, 351.28, 350.77, 352.05, 364.53, 363.79, 359.42, 368.52, 375.69, 382.08, 400.35, 436.83, 512.78, 565.19, 615.11, 596.95, 568.16, 583.61, 542.66, 474.71, 435.8, 418.93, 415.37, 372.58, 349.13, 342.52, 338.86, 338.07, 340.53, 468.76, 429.3, 421.34, 406.58, 386.74, 373.46, 375.98, 381.17, 400.42, 432.5, 407.64, 371.96, 351.93, 351.57, 353.4, 367.78, 366.64, 367.62, 373.26, 381.78, 395.65, 420.87, 461.1, 506.29, 551.44, 587.58, 616.53, 603.85, 633.19, 581.57, 506.55, 452.32, 429.22, 408.76, 369.94, 349.72, 345.01, 339.76, 335.36, 333.32]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9.7,21.66,16.02
